,Id,category,identifier
NOXO1,9580,Receptor,NOXO1
NOX5,9581,Receptor,NOX5
ADD3,9582,Receptor,ADD3
HSPB8,9583,Receptor,HSPB8
PBX3,9584,Receptor,PBX3
HSPB6,9585,Receptor,HSPB6
PHOX2A,9586,Receptor,PHOX2A
RGS14,9587,Receptor,RGS14
RGS10,9588,Receptor,RGS10
PLIN1,9589,Receptor,PLIN1
LCP1,9590,Receptor,LCP1
KDELR1,9591,Receptor,KDELR1
GJA5,9592,Receptor,GJA5
ACADVL,9593,Receptor,ACADVL
THOP1,9594,Receptor,THOP1
ACLY,9595,Receptor,ACLY
MYOM2,9596,Receptor,MYOM2
CDK18,9597,Receptor,CDK18
PDE4B,9598,Receptor,PDE4B
AKAP13,9599,Receptor,AKAP13
HNRNPD,9600,Receptor,HNRNPD
SYN2,9601,Receptor,SYN2
PPP1R9B,9602,Receptor,PPP1R9B
DNAJC5,9603,Receptor,DNAJC5
APOBEC3G,9604,Receptor,APOBEC3G
KCNK9,9605,Receptor,KCNK9
DUOX1,9606,Receptor,DUOX1
CHCHD3,9607,Receptor,CHCHD3
PDE10A,9608,Receptor,PDE10A
FKBP4,9609,Receptor,FKBP4
ERCC3,9610,Receptor,ERCC3
ERCC2,9611,Receptor,ERCC2
GMPS,9612,Receptor,GMPS
PPP2R5A,9613,Receptor,PPP2R5A
RBM4,9614,Receptor,RBM4
CASQ2,9615,Receptor,CASQ2
EEF1B2,9616,Receptor,EEF1B2
CTDP1,9617,Receptor,CTDP1
UBE2R2,9618,Receptor,UBE2R2
HSPH1,9619,Receptor,HSPH1
KEL,9620,Receptor,KEL
EDN3,9621,Receptor,EDN3
URI1,9622,Receptor,URI1
KMT2D,9623,Receptor,KMT2D
MCM3AP,9624,Receptor,MCM3AP
NPAT,9625,Receptor,NPAT
ZMYND8,9626,Receptor,ZMYND8
H2BC3,9627,Receptor,H2BC3
MAGEA11,9628,Receptor,MAGEA11
PCYT1A,9629,Receptor,PCYT1A
SCNN1B,9630,Receptor,SCNN1B
MAZ,9631,Receptor,MAZ
SP3,9632,Receptor,SP3
IRX2,9633,Receptor,IRX2
CIC,9634,Receptor,CIC
SULT4A1,9635,Receptor,SULT4A1
NCKIPSD,9636,Receptor,NCKIPSD
MEIS1,9637,Receptor,MEIS1
CDC42EP2,9638,Receptor,CDC42EP2
TPR,9639,Receptor,TPR
NID1,9640,Receptor,NID1
CDC42EP1,9641,Receptor,CDC42EP1
PDE4C,9642,Receptor,PDE4C
MYO9B,9643,Receptor,MYO9B
TP53BP2,9644,Receptor,TP53BP2
NCOA6,9645,Receptor,NCOA6
PDXDC1,9646,Receptor,PDXDC1
AEBP1,9647,Receptor,AEBP1
MAFA,9648,Receptor,MAFA
DAZAP1,9649,Receptor,DAZAP1
TNKS1BP1,9650,Receptor,TNKS1BP1
GORASP2,9651,Receptor,GORASP2
STMN3,9652,Receptor,STMN3
RAI14,9653,Receptor,RAI14
DYNC1LI1,9654,Receptor,DYNC1LI1
IL12B,9655,Receptor,IL12B
ATP5PO,9656,Receptor,ATP5PO
DCTN1,9657,Receptor,DCTN1
IMPDH2,9658,Receptor,IMPDH2
HK1,9659,Receptor,HK1
TKT,9660,Receptor,TKT
LONP1,9661,Receptor,LONP1
CLK2,9662,Receptor,CLK2
ARFIP2,9663,Receptor,ARFIP2
TTC3,9664,Receptor,TTC3
ATXN1,9665,Receptor,ATXN1
USP14,9666,Receptor,USP14
CCDC88A,9667,Receptor,CCDC88A
LARP1,9668,Receptor,LARP1
ALYREF,9669,Receptor,ALYREF
PALLD,9670,Receptor,PALLD
SCYL1,9671,Receptor,SCYL1
DLC1,9672,Receptor,DLC1
TP53RK,9673,Receptor,TP53RK
PHF20,9674,Receptor,PHF20
CDCA7,9675,Receptor,CDCA7
NIBAN1,9676,Receptor,NIBAN1
RANBP3,9677,Receptor,RANBP3
LTB4R2,9678,Receptor,LTB4R2
METTL1,9679,Receptor,METTL1
RNF11,9680,Receptor,RNF11
PCBP1,9681,Receptor,PCBP1
STXBP4,9682,Receptor,STXBP4
ANKRD2,9683,Receptor,ANKRD2
MYO5A,9684,Receptor,MYO5A
RFX5,9685,Receptor,RFX5
JAKMIP1,9686,Receptor,JAKMIP1
SYBU,9687,Receptor,SYBU
HSPA9,9688,Receptor,HSPA9
ST13,9689,Receptor,ST13
UBE2I,9690,Receptor,UBE2I
HSF2,9691,Receptor,HSF2
IL4,9692,Receptor,IL4
MAFF,9693,Receptor,MAFF
MAFB,9694,Receptor,MAFB
CSDE1,9695,Receptor,CSDE1
SNRNP70,9696,Receptor,SNRNP70
GEMIN4,9697,Receptor,GEMIN4
GEMIN6,9698,Receptor,GEMIN6
STAR,9699,Receptor,STAR
FAM83G,9700,Receptor,FAM83G
TDP2,9701,Receptor,TDP2
SASS6,9702,Receptor,SASS6
ACADM,9703,Receptor,ACADM
CDK3,9704,Receptor,CDK3
TCF12,9705,Receptor,TCF12
LLGL1,9706,Receptor,LLGL1
LLGL2,9707,Receptor,LLGL2
CDKN2B,9708,Receptor,CDKN2B
TRPS1,9709,Receptor,TRPS1
LTB4R,9710,Receptor,LTB4R
CRYBB3,9711,Receptor,CRYBB3
CRYBB1,9712,Receptor,CRYBB1
NSF,9713,Receptor,NSF
DBNL,9714,Receptor,DBNL
AIMP1,9715,Receptor,AIMP1
EIF4ENIF1,9716,Receptor,EIF4ENIF1
MYCBP2,9717,Receptor,MYCBP2
ZBED1,9718,Receptor,ZBED1
FOXJ1,9719,Receptor,FOXJ1
PRH2,9720,Receptor,PRH2
CTPS2,9721,Receptor,CTPS2
UHRF1,9722,Receptor,UHRF1
TPM2,9723,Receptor,TPM2
BAG2,9724,Receptor,BAG2
ARPC5,9725,Receptor,ARPC5
LSP1,9726,Receptor,LSP1
KRT20,9727,Receptor,KRT20
LPCAT2,9728,Receptor,LPCAT2
UBE2J1,9729,Receptor,UBE2J1
POU3F3,9730,Receptor,POU3F3
POU3F2,9731,Receptor,POU3F2
PER3,9732,Receptor,PER3
RBM17,9733,Receptor,RBM17
BICD2,9734,Receptor,BICD2
TNPO1,9735,Receptor,TNPO1
ANKRD28,9736,Receptor,ANKRD28
GATA6,9737,Receptor,GATA6
GPSM3,9738,Receptor,GPSM3
CLASP2,9739,Receptor,CLASP2
CABYR,9740,Receptor,CABYR
H1-5,9741,Receptor,H1-5
NEB,9742,Receptor,NEB
PPIF,9743,Receptor,PPIF
EIF2B2,9744,Receptor,EIF2B2
MNX1,9745,Receptor,MNX1
ATXN3,9746,Receptor,ATXN3
KLF5,9747,Receptor,KLF5
EIF2B1,9748,Receptor,EIF2B1
NFE2L1,9749,Receptor,NFE2L1
MYOCD,9750,Receptor,MYOCD
BICD1,9751,Receptor,BICD1
SPAG5,9752,Receptor,SPAG5
DPYSL5,9753,Receptor,DPYSL5
RBM38,9754,Receptor,RBM38
BCL2L12,9755,Receptor,BCL2L12
EIF2B3,9756,Receptor,EIF2B3
DROSHA,9757,Receptor,DROSHA
EIF2B4,9758,Receptor,EIF2B4
FBXO4,9759,Receptor,FBXO4
FBXL21P,9760,Receptor,FBXL21P
MACF1,9761,Receptor,MACF1
ARHGEF25,9762,Receptor,ARHGEF25
TRIOBP,9763,Receptor,TRIOBP
MYF6,9764,Receptor,MYF6
MYO1C,9765,Receptor,MYO1C
PCGF6,9766,Receptor,PCGF6
XRN2,9767,Receptor,XRN2
SUPT5H,9768,Receptor,SUPT5H
RABEPK,9769,Receptor,RABEPK
GCC2,9770,Receptor,GCC2
ZEB1,9771,Receptor,ZEB1
GAMT,9772,Receptor,GAMT
CREB3,9773,Receptor,CREB3
MAD2L1BP,9774,Receptor,MAD2L1BP
KIZ,9775,Receptor,KIZ
CEP192,9776,Receptor,CEP192
PINX1,9777,Receptor,PINX1
NUDC,9778,Receptor,NUDC
NPLOC4,9779,Receptor,NPLOC4
MTTP,9780,Receptor,MTTP
APOB,9781,Receptor,APOB
RIT1,9782,Receptor,RIT1
NFIB,9783,Receptor,NFIB
HOXA1,9784,Receptor,HOXA1
MTCP1,9785,Receptor,MTCP1
PEX19,9786,Receptor,PEX19
CRTC3,9787,Receptor,CRTC3
MZF1,9788,Receptor,MZF1
PPM1A,9789,Receptor,PPM1A
CDC42BPA,9790,Receptor,CDC42BPA
MGA,9791,Receptor,MGA
HNF1B,9792,Receptor,HNF1B
PFN1,9793,Receptor,PFN1
DCAF7,9794,Receptor,DCAF7
NUP62,9795,Receptor,NUP62
NEK2,9796,Receptor,NEK2
HOXB9,9797,Receptor,HOXB9
ELF1,9798,Receptor,ELF1
BRDT,9799,Receptor,BRDT
USO1,9800,Receptor,USO1
SOS2,9801,Receptor,SOS2
LARP4B,9802,Receptor,LARP4B
ZHX1,9803,Receptor,ZHX1
HOXB6,9804,Receptor,HOXB6
RNF7,9805,Receptor,RNF7
AIP,9806,Receptor,AIP
PDCD5,9807,Receptor,PDCD5
SHOX,9808,Receptor,SHOX
PRPF3,9809,Receptor,PRPF3
VAMP4,9810,Receptor,VAMP4
HOXB7,9811,Receptor,HOXB7
PSMA3,9812,Receptor,PSMA3
HMOX2,9813,Receptor,HMOX2
TSPY1,9814,Receptor,TSPY1
EXOSC9,9815,Receptor,EXOSC9
TCOF1,9816,Receptor,TCOF1
FHOD3,9817,Receptor,FHOD3
PACS1,9818,Receptor,PACS1
ABCF1,9819,Receptor,ABCF1
OTUD5,9820,Receptor,OTUD5
HES6,9821,Receptor,HES6
BRMS1,9822,Receptor,BRMS1
CORO1C,9823,Receptor,CORO1C
PIN4,9824,Receptor,PIN4
STARD10,9825,Receptor,STARD10
TELO2,9826,Receptor,TELO2
NFYC,9827,Receptor,NFYC
PRRX1,9828,Receptor,PRRX1
TANC1,9829,Receptor,TANC1
TANC2,9830,Receptor,TANC2
CERT1,9831,Receptor,CERT1
NHEJ1,9832,Receptor,NHEJ1
TDP1,9833,Receptor,TDP1
LBX1,9834,Receptor,LBX1
FOXF2,9835,Receptor,FOXF2
LIN9,9836,Receptor,LIN9
CABLES1,9837,Receptor,CABLES1
EPRS1,9838,Receptor,EPRS1
CORO1A,9839,Receptor,CORO1A
STXBP2,9840,Receptor,STXBP2
CDKN2AIP,9841,Receptor,CDKN2AIP
DMD,9842,Receptor,DMD
DCTN4,9843,Receptor,DCTN4
NFIA,9844,Receptor,NFIA
SLC4A3,9845,Receptor,SLC4A3
NLRP5,9846,Receptor,NLRP5
GAD1,9847,Receptor,GAD1
CASK,9848,Receptor,CASK
SIX6,9849,Receptor,SIX6
PSMC2,9850,Receptor,PSMC2
PSMD7,9851,Receptor,PSMD7
PSMD2,9852,Receptor,PSMD2
GIT2,9853,Receptor,GIT2
ACTN4,9854,Receptor,ACTN4
DAP3,9855,Receptor,DAP3
TAGLN,9856,Receptor,TAGLN
NCF4,9857,Receptor,NCF4
ENOX2,9858,Receptor,ENOX2
FSCN1,9859,Receptor,FSCN1
PPP1R14B,9860,Receptor,PPP1R14B
SLC29A1,9861,Receptor,SLC29A1
PLSCR3,9862,Receptor,PLSCR3
PTPN22,9863,Receptor,PTPN22
DDX41,9864,Receptor,DDX41
C1QA,9865,Receptor,C1QA
PIGG,9866,Receptor,PIGG
SNX9,9867,Receptor,SNX9
ZNF503,9868,Receptor,ZNF503
GOPC,9869,Receptor,GOPC
FIG4,9870,Receptor,FIG4
MN1,9871,Receptor,MN1
SMARCA2,9872,Receptor,SMARCA2
RIF1,9873,Receptor,RIF1
ARHGAP5,9874,Receptor,ARHGAP5
MOB1B,9875,Receptor,MOB1B
MOB1A,9876,Receptor,MOB1A
DTNBP1,9877,Receptor,DTNBP1
DICER1,9878,Receptor,DICER1
PGM1,9879,Receptor,PGM1
ELF3,9880,Receptor,ELF3
ITGB3BP,9881,Receptor,ITGB3BP
NET1,9882,Receptor,NET1
TBCB,9883,Receptor,TBCB
PRL,9884,Receptor,PRL
DNAJC3,9885,Receptor,DNAJC3
ABRAXAS1,9886,Receptor,ABRAXAS1
UBQLN4,9887,Receptor,UBQLN4
PPP1R14C,9888,Receptor,PPP1R14C
FHOD1,9889,Receptor,FHOD1
KLF13,9890,Receptor,KLF13
XRCC3,9891,Receptor,XRCC3
WDHD1,9892,Receptor,WDHD1
SPR,9893,Receptor,SPR
ITPR2,9894,Receptor,ITPR2
KCNJ11,9895,Receptor,KCNJ11
PEX1,9896,Receptor,PEX1
APOBEC3A,9897,Receptor,APOBEC3A
KCTD13,9898,Receptor,KCTD13
LIN52,9899,Receptor,LIN52
CCNL2,9900,Receptor,CCNL2
ARAP1,9901,Receptor,ARAP1
CRIP2,9902,Receptor,CRIP2
GKAP1,9903,Receptor,GKAP1
TRAF3IP2,9904,Receptor,TRAF3IP2
ASAP1,9905,Receptor,ASAP1
KMT5B,9906,Receptor,KMT5B
USP10,9907,Receptor,USP10
H2BC12,9908,Receptor,H2BC12
H2BW2,9909,Receptor,H2BW2
H2AB1,9910,Receptor,H2AB1
H2AB2,9911,Receptor,H2AB2
H2AC7,9912,Receptor,H2AC7
H2BC17,9913,Receptor,H2BC17
H2BC8,9914,Receptor,H2BC8
H2BC21,9915,Receptor,H2BC21
H2BC18,9916,Receptor,H2BC18
H2BC20P,9917,Receptor,H2BC20P
H2AC18,9918,Receptor,H2AC18
H2AZ2,9919,Receptor,H2AZ2
H2BW1,9920,Receptor,H2BW1
H2AC21,9921,Receptor,H2AC21
H2BU1,9922,Receptor,H2BU1
H2AC6,9923,Receptor,H2AC6
H2BC9,9924,Receptor,H2BC9
H2BC1,9925,Receptor,H2BC1
H2AC12,9926,Receptor,H2AC12
H2AC1,9927,Receptor,H2AC1
H2BC15,9928,Receptor,H2BC15
H2AC14,9929,Receptor,H2AC14
H2BC14,9930,Receptor,H2BC14
H2BC13,9931,Receptor,H2BC13
H2AJ,9932,Receptor,H2AJ
CREB3L2,9933,Receptor,CREB3L2
LAMTOR5,9934,Receptor,LAMTOR5
FBN1,9935,Receptor,FBN1
TUBB4A,9936,Receptor,TUBB4A
TUBB2A,9937,Receptor,TUBB2A
TLR5,9938,Receptor,TLR5
OSBP,9939,Receptor,OSBP
ARFIP1,9940,Receptor,ARFIP1
KIDINS220,9941,Receptor,KIDINS220
PTRH2,9942,Receptor,PTRH2
PCNT,9943,Receptor,PCNT
NIN,9944,Receptor,NIN
RAB3IP,9945,Receptor,RAB3IP
PANX2,9946,Receptor,PANX2
RAB11FIP5,9947,Receptor,RAB11FIP5
PPP1R3A,9948,Receptor,PPP1R3A
CP,9949,Receptor,CP
TARBP2,9950,Receptor,TARBP2
CEBPG,9951,Receptor,CEBPG
MYL6B,9952,Receptor,MYL6B
MELK,9953,Receptor,MELK
BRSK2,9954,Receptor,BRSK2
BRSK1,9955,Receptor,BRSK1
NUAK2,9956,Receptor,NUAK2
SNRK,9957,Receptor,SNRK
SIK3,9958,Receptor,SIK3
STX11,9959,Receptor,STX11
NLRP3,9960,Receptor,NLRP3
RAB7A,9961,Receptor,RAB7A
ARPC2,9962,Receptor,ARPC2
PPM1M,9963,Receptor,PPM1M
BCAR3,9964,Receptor,BCAR3
NUDT16L1,9965,Receptor,NUDT16L1
ARHGEF6,9966,Receptor,ARHGEF6
ASAP2,9967,Receptor,ASAP2
OSTF1,9968,Receptor,OSTF1
LIMS1,9969,Receptor,LIMS1
KTN1,9970,Receptor,KTN1
ILKAP,9971,Receptor,ILKAP
PARVB,9972,Receptor,PARVB
TNS1,9973,Receptor,TNS1
CIB1,9974,Receptor,CIB1
ABI3,9975,Receptor,ABI3
LIMS2,9976,Receptor,LIMS2
ENAH,9977,Receptor,ENAH
PDAP1,9978,Receptor,PDAP1
AGR2,9979,Receptor,AGR2
IFITM1,9980,Receptor,IFITM1
HTR7,9981,Receptor,HTR7
HTR1F,9982,Receptor,HTR1F
HTR1D,9983,Receptor,HTR1D
HTR2B,9984,Receptor,HTR2B
HTR5A,9985,Receptor,HTR5A
HTR1E,9986,Receptor,HTR1E
BMP15,9987,Receptor,BMP15
IL36RN,9988,Receptor,IL36RN
COL17A1,9989,Receptor,COL17A1
HRH2,9990,Receptor,HRH2
HRH3,9991,Receptor,HRH3
IL18BP,9992,Receptor,IL18BP
NRSN1,9993,Receptor,NRSN1
CXCL11,9994,Receptor,CXCL11
INHBC,9995,Receptor,INHBC
SLC16A2,9996,Receptor,SLC16A2
GIP,9997,Receptor,GIP
C4BPA,9998,Receptor,C4BPA
BEX3,9999,Receptor,BEX3
SORCS3,10000,Receptor,SORCS3
COL11A1,10001,Receptor,COL11A1
AGRN,10002,Receptor,AGRN
PDCD2,10003,Receptor,PDCD2
HFE,10004,Receptor,HFE
MMP24,10005,Receptor,MMP24
KISS1,10006,Receptor,KISS1
ART1,10007,Receptor,ART1
GUCA2B,10008,Receptor,GUCA2B
CLEC10A,10009,Receptor,CLEC10A
MGRN1,10010,Receptor,MGRN1
ENPEP,10011,Receptor,ENPEP
ARF4,10012,Receptor,ARF4
LY96,10013,Receptor,LY96
ERAP1,10014,Receptor,ERAP1
NPY,10015,Receptor,NPY
AHSG,10016,Receptor,AHSG
GPRC6A,10017,Receptor,GPRC6A
RGMA,10018,Receptor,RGMA
CCN2,10019,Receptor,CCN2
SLC37A1,10020,Receptor,SLC37A1
GCG,10021,Receptor,GCG
COLQ,10022,Receptor,COLQ
B2M,10023,Receptor,B2M
SLIT2,10024,Receptor,SLIT2
ADAM11,10025,Receptor,ADAM11
ADAM22,10026,Receptor,ADAM22
LRP11,10027,Receptor,LRP11
CD180,10028,Receptor,CD180
JMJD6,10029,Receptor,JMJD6
PTDSS1,10030,Receptor,PTDSS1
KRTAP4-12,10031,Receptor,KRTAP4-12
TMEM222,10032,Receptor,TMEM222
CELSR1,10033,Receptor,CELSR1
CD177,10034,Receptor,CD177
COL4A6,10035,Receptor,COL4A6
MYOC,10036,Receptor,MYOC
CTHRC1,10037,Receptor,CTHRC1
COL4A2,10038,Receptor,COL4A2
COL4A5,10039,Receptor,COL4A5
NKD2,10040,Receptor,NKD2
CNIH1,10041,Receptor,CNIH1
COL4A3,10042,Receptor,COL4A3
MRAP,10043,Receptor,MRAP
ADRA2C,10044,Receptor,ADRA2C
CHRM5,10045,Receptor,CHRM5
DRD5,10046,Receptor,DRD5
GPR26,10047,Receptor,GPR26
GPR119,10048,Receptor,GPR119
PAQR3,10049,Receptor,PAQR3
HLA-DQB2,10050,Receptor,HLA-DQB2
ERG28,10051,Receptor,ERG28
LY6G6C,10052,Receptor,LY6G6C
RPS27A,10053,Receptor,RPS27A
UBA52,10054,Receptor,UBA52
UBB,10055,Receptor,UBB
CR1L,10056,Receptor,CR1L
CDK13,10057,Receptor,CDK13
CERS5,10058,Receptor,CERS5
EML3,10059,Receptor,EML3
SRPK1,10060,Receptor,SRPK1
NUP214,10061,Receptor,NUP214
GRHL3,10062,Receptor,GRHL3
TRIM32,10063,Receptor,TRIM32
SPDEF,10064,Receptor,SPDEF
PAH,10065,Receptor,PAH
USP25,10066,Receptor,USP25
BANP,10067,Receptor,BANP
WDR5,10068,Receptor,WDR5
USP24,10069,Receptor,USP24
NCAPG,10070,Receptor,NCAPG
FFAR4,10071,Receptor,FFAR4
NCKAP5L,10072,Receptor,NCKAP5L
PSMC4,10073,Receptor,PSMC4
CDC73,10074,Receptor,CDC73
OTULIN,10075,Receptor,OTULIN
GLE1,10076,Receptor,GLE1
ASB8,10077,Receptor,ASB8
USP7,10078,Receptor,USP7
SHOC2,10079,Receptor,SHOC2
DEPDC5,10080,Receptor,DEPDC5
LIN28B,10081,Receptor,LIN28B
TRIP12,10082,Receptor,TRIP12
IP6K2,10083,Receptor,IP6K2
NEK1,10084,Receptor,NEK1
OTUB1,10085,Receptor,OTUB1
YTHDF2,10086,Receptor,YTHDF2
NDUFB6,10087,Receptor,NDUFB6
THEMIS,10088,Receptor,THEMIS
TMOD1,10089,Receptor,TMOD1
NANOG,10090,Receptor,NANOG
DIXDC1,10091,Receptor,DIXDC1
NCF2,10092,Receptor,NCF2
WDR62,10093,Receptor,WDR62
CASTOR1,10094,Receptor,CASTOR1
SNAI2,10095,Receptor,SNAI2
SENP3,10096,Receptor,SENP3
USF2,10097,Receptor,USF2
RALGAPA2,10098,Receptor,RALGAPA2
CKMT1A,10099,Receptor,CKMT1A
SLC26A4,10100,Receptor,SLC26A4
ZFYVE19,10101,Receptor,ZFYVE19
PTPRCAP,10102,Receptor,PTPRCAP
STX17,10103,Receptor,STX17
PKP1,10104,Receptor,PKP1
CHCHD2,10105,Receptor,CHCHD2
EYA3,10106,Receptor,EYA3
GCSAM,10107,Receptor,GCSAM
HVCN1,10108,Receptor,HVCN1
CDCA5,10109,Receptor,CDCA5
CGAS,10110,Receptor,CGAS
TRIM33,10111,Receptor,TRIM33
PHGDH,10112,Receptor,PHGDH
SIKE1,10113,Receptor,SIKE1
REM1,10114,Receptor,REM1
GNMT,10115,Receptor,GNMT
MCC,10116,Receptor,MCC
CUEDC2,10117,Receptor,CUEDC2
PLEKHG2,10118,Receptor,PLEKHG2
FNIP1,10119,Receptor,FNIP1
CDC14A,10120,Receptor,CDC14A
PYGB,10121,Receptor,PYGB
RUVBL1,10122,Receptor,RUVBL1
FHIP2B,10123,Receptor,FHIP2B
PHF8,10124,Receptor,PHF8
PITPNC1,10125,Receptor,PITPNC1
FOXN2,10126,Receptor,FOXN2
ARHGAP19,10127,Receptor,ARHGAP19
MECOM,10128,Receptor,MECOM
WTAP,10129,Receptor,WTAP
ZNF746,10130,Receptor,ZNF746
SMARCAL1,10131,Receptor,SMARCAL1
KDM5A,10132,Receptor,KDM5A
LZTS2,10133,Receptor,LZTS2
GRK7,10134,Receptor,GRK7
NCAPD3,10135,Receptor,NCAPD3
MED14,10136,Receptor,MED14
KDM3A,10137,Receptor,KDM3A
EIF4A3,10138,Receptor,EIF4A3
LAT2,10139,Receptor,LAT2
EDC4,10140,Receptor,EDC4
USP20,10141,Receptor,USP20
CDKL5,10142,Receptor,CDKL5
KLHL3,10143,Receptor,KLHL3
AKAP8,10144,Receptor,AKAP8
DTNB,10145,Receptor,DTNB
KLF3,10146,Receptor,KLF3
ZRANB1,10147,Receptor,ZRANB1
RAD54L,10148,Receptor,RAD54L
ASB2,10149,Receptor,ASB2
DHFR,10150,Receptor,DHFR
REEP2,10151,Receptor,REEP2
INVS,10152,Receptor,INVS
RMI2,10153,Receptor,RMI2
RPS11,10154,Receptor,RPS11
SEPTIN1,10155,Receptor,SEPTIN1
HSF4,10156,Receptor,HSF4
RABEP1,10157,Receptor,RABEP1
LAX1,10158,Receptor,LAX1
BLVRA,10159,Receptor,BLVRA
MEFV,10160,Receptor,MEFV
ATP7B,10161,Receptor,ATP7B
TRPA1,10162,Receptor,TRPA1
DPF3,10163,Receptor,DPF3
DNAJC6,10164,Receptor,DNAJC6
VGLL4,10165,Receptor,VGLL4
SERINC3,10166,Receptor,SERINC3
DCK,10167,Receptor,DCK
NELFE,10168,Receptor,NELFE
OFD1,10169,Receptor,OFD1
ARFGEF1,10170,Receptor,ARFGEF1
NMNAT1,10171,Receptor,NMNAT1
MBD4,10172,Receptor,MBD4
DEPDC1,10173,Receptor,DEPDC1
APBA3,10174,Receptor,APBA3
GMFG,10175,Receptor,GMFG
ARHGEF17,10176,Receptor,ARHGEF17
MYCL,10177,Receptor,MYCL
DTD1,10178,Receptor,DTD1
ADARB1,10179,Receptor,ADARB1
SEC14L2,10180,Receptor,SEC14L2
BTG1,10181,Receptor,BTG1
ING5,10182,Receptor,ING5
KAT6A,10183,Receptor,KAT6A
NDUFV2,10184,Receptor,NDUFV2
PGK1,10185,Receptor,PGK1
BARD1,10186,Receptor,BARD1
FOXC1,10187,Receptor,FOXC1
SSU72,10188,Receptor,SSU72
SEPTIN9,10189,Receptor,SEPTIN9
MRTO4,10190,Receptor,MRTO4
EPM2A,10191,Receptor,EPM2A
FUNDC1,10192,Receptor,FUNDC1
PCF11,10193,Receptor,PCF11
SOX8,10194,Receptor,SOX8
PHACTR3,10195,Receptor,PHACTR3
PDE8A,10196,Receptor,PDE8A
SARS1,10197,Receptor,SARS1
FMR1,10198,Receptor,FMR1
RECQL5,10199,Receptor,RECQL5
SHC4,10200,Receptor,SHC4
SLC7A11,10201,Receptor,SLC7A11
CDC26,10202,Receptor,CDC26
PDE11A,10203,Receptor,PDE11A
FXN,10204,Receptor,FXN
DYRK2,10205,Receptor,DYRK2
SPAST,10206,Receptor,SPAST
GLO1,10207,Receptor,GLO1
BACH2,10208,Receptor,BACH2
MYH2,10209,Receptor,MYH2
DAZL,10210,Receptor,DAZL
SEPTIN8,10211,Receptor,SEPTIN8
DDX1,10212,Receptor,DDX1
HHEX,10213,Receptor,HHEX
SERPINF1,10214,Receptor,SERPINF1
MCU,10215,Receptor,MCU
ARHGAP17,10216,Receptor,ARHGAP17
RAMAC,10217,Receptor,RAMAC
ATP7A,10218,Receptor,ATP7A
FOXC2,10219,Receptor,FOXC2
ARHGAP15,10220,Receptor,ARHGAP15
CEP131,10221,Receptor,CEP131
SENP2,10222,Receptor,SENP2
TEX14,10223,Receptor,TEX14
GHRL,10224,Receptor,GHRL
MAGI1,10225,Receptor,MAGI1
AKAP12,10226,Receptor,AKAP12
CHKB,10227,Receptor,CHKB
MCRS1,10228,Receptor,MCRS1
KDM4B,10229,Receptor,KDM4B
DISC1,10230,Receptor,DISC1
SIM2,10231,Receptor,SIM2
PTTG1IP,10232,Receptor,PTTG1IP
ATG4B,10233,Receptor,ATG4B
GUCY1B1,10234,Receptor,GUCY1B1
HJURP,10235,Receptor,HJURP
DOCK8,10236,Receptor,DOCK8
TOR1AIP1,10237,Receptor,TOR1AIP1
H1-2,10238,Receptor,H1-2
POLR1G,10239,Receptor,POLR1G
ARHGAP22,10240,Receptor,ARHGAP22
KCNE3,10241,Receptor,KCNE3
PPP1R16B,10242,Receptor,PPP1R16B
TGS1,10243,Receptor,TGS1
MTMR2,10244,Receptor,MTMR2
SNX27,10245,Receptor,SNX27
RMDN3,10246,Receptor,RMDN3
TAL2,10247,Receptor,TAL2
CITED2,10248,Receptor,CITED2
SPOP,10249,Receptor,SPOP
POLL,10250,Receptor,POLL
ITM2A,10251,Receptor,ITM2A
PARK7,10252,Receptor,PARK7
MIIP,10253,Receptor,MIIP
RASAL2,10254,Receptor,RASAL2
EMSY,10255,Receptor,EMSY
SYT6,10256,Receptor,SYT6
ASAP3,10257,Receptor,ASAP3
TFPI,10258,Receptor,TFPI
TRIM29,10259,Receptor,TRIM29
LARP6,10260,Receptor,LARP6
NCBP1,10261,Receptor,NCBP1
NASP,10262,Receptor,NASP
APOBEC3B,10263,Receptor,APOBEC3B
FGF14,10264,Receptor,FGF14
MIS18A,10265,Receptor,MIS18A
NOVA2,10266,Receptor,NOVA2
CENPC,10267,Receptor,CENPC
CTH,10268,Receptor,CTH
EHMT2,10269,Receptor,EHMT2
DDX25,10270,Receptor,DDX25
TRIM25,10271,Receptor,TRIM25
NCAPH2,10272,Receptor,NCAPH2
DMTN,10273,Receptor,DMTN
ANKRD17,10274,Receptor,ANKRD17
CCDC106,10275,Receptor,CCDC106
MTSS1,10276,Receptor,MTSS1
HOXA11,10277,Receptor,HOXA11
CEP83,10278,Receptor,CEP83
RIOK1,10279,Receptor,RIOK1
PPP1R3C,10280,Receptor,PPP1R3C
TOB2,10281,Receptor,TOB2
MAPRE2,10282,Receptor,MAPRE2
RNF138,10283,Receptor,RNF138
INSIG2,10284,Receptor,INSIG2
RASD2,10285,Receptor,RASD2
TFPT,10286,Receptor,TFPT
KCNAB2,10287,Receptor,KCNAB2
TXNIP,10288,Receptor,TXNIP
TICRR,10289,Receptor,TICRR
MTURN,10290,Receptor,MTURN
GGA1,10291,Receptor,GGA1
SIRT7,10292,Receptor,SIRT7
DACT1,10293,Receptor,DACT1
